#Angular Position. Run #7
#Time ( s )	Angular Position ( rad )
36.6500	-0.291
36.6750	-0.303
36.7000	-0.313
36.7250	-0.319
36.7500	-0.322
36.7750	-0.324
36.8000	-0.322
36.8250	-0.316
36.8500	-0.308
36.8750	-0.297
36.9000	-0.284
36.9250	-0.267
36.9500	-0.250
36.9750	-0.228
37.0000	-0.206
37.0250	-0.181
37.0500	-0.154
37.0750	-0.127
37.1000	-0.097
37.1250	-0.069
37.1500	-0.038
37.1750	-0.008
37.2000	0.024
37.2250	0.053
37.2500	0.083
37.2750	0.113
37.3000	0.141
37.3250	0.168
37.3500	0.193
37.3750	0.217
37.4000	0.239
37.4250	0.259
37.4500	0.276
37.4750	0.292
37.5000	0.305
37.5250	0.314
37.5500	0.322
37.5750	0.327
37.6000	0.330
37.6250	0.328
37.6500	0.325
37.6750	0.319
37.7000	0.311
37.7250	0.300
37.7500	0.286
37.7750	0.270
37.8000	0.251
37.8250	0.232
37.8500	0.212
37.8750	0.188
37.9000	0.163
37.9250	0.138
37.9500	0.113
37.9750	0.086
38.0000	0.060
38.0250	0.031
38.0500	0.005
38.0750	-0.022
38.1000	-0.049
38.1250	-0.075
38.1500	-0.099
38.1750	-0.123
38.2000	-0.145
38.2250	-0.165
38.2500	-0.185
38.2750	-0.203
38.3000	-0.217
38.3250	-0.229
38.3500	-0.240
38.3750	-0.248
38.4000	-0.254
38.4250	-0.258
38.4500	-0.259
38.4750	-0.259
38.5000	-0.254
38.5250	-0.248
38.5500	-0.240
38.5750	-0.229
38.6000	-0.217
38.6250	-0.203
38.6500	-0.187
38.6750	-0.168
38.7000	-0.148
38.7250	-0.127
38.7500	-0.105
38.7750	-0.082
38.8000	-0.058
38.8250	-0.033
38.8500	-0.008
38.8750	0.017
38.9000	0.041
38.9250	0.064
38.9500	0.088
38.9750	0.112
39.0000	0.134
39.0250	0.154
39.0500	0.174
39.0750	0.192
39.1000	0.207
39.1250	0.221
39.1500	0.234
39.1750	0.245
39.2000	0.253
39.2250	0.259
39.2500	0.264
39.2750	0.265
39.3000	0.265
39.3250	0.262
39.3500	0.258
39.3750	0.251
39.4000	0.242
39.4250	0.231
39.4500	0.218
39.4750	0.204
39.5000	0.188
39.5250	0.171
39.5500	0.152
39.5750	0.134
39.6000	0.113
39.6250	0.093
39.6500	0.072
39.6750	0.050
39.7000	0.028
39.7250	0.006
39.7500	-0.014
39.7750	-0.036
39.8000	-0.057
39.8250	-0.075
39.8500	-0.094
39.8750	-0.112
39.9000	-0.127
39.9250	-0.143
39.9500	-0.157
39.9750	-0.168
40.0000	-0.178
40.0250	-0.187
40.0500	-0.193
40.0750	-0.196
40.1000	-0.199
40.1250	-0.199
40.1500	-0.199
40.1750	-0.195
40.2000	-0.190
40.2250	-0.184
40.2500	-0.174
40.2750	-0.163
40.3000	-0.152
40.3250	-0.138
40.3500	-0.124
40.3750	-0.108
40.4000	-0.091
40.4250	-0.074
40.4500	-0.055
40.4750	-0.036
40.5000	-0.017
40.5250	0.003
40.5500	0.022
40.5750	0.041
40.6000	0.060
40.6250	0.079
40.6500	0.094
40.6750	0.112
40.7000	0.127
40.7250	0.143
40.7500	0.156
40.7750	0.168
40.8000	0.178
40.8250	0.187
40.8500	0.195
40.8750	0.199
40.9000	0.203
40.9250	0.206
40.9500	0.206
40.9750	0.206
41.0000	0.201
41.0250	0.196
41.0500	0.190
41.0750	0.182
41.1000	0.174
41.1250	0.163
41.1500	0.151
41.1750	0.138
41.2000	0.124
41.2250	0.110
41.2500	0.094
41.2750	0.080
41.3000	0.063
41.3250	0.047
41.3500	0.030
41.3750	0.014
41.4000	-0.002
41.4250	-0.019
41.4500	-0.033
41.4750	-0.049
41.5000	-0.063
41.5250	-0.077
41.5500	-0.090
41.5750	-0.101
41.6000	-0.112
41.6250	-0.119
41.6500	-0.127
41.6750	-0.134
41.7000	-0.140
41.7250	-0.143
41.7500	-0.145
41.7750	-0.146
41.8000	-0.145
41.8250	-0.143
41.8500	-0.140
41.8750	-0.134
41.9000	-0.127
41.9250	-0.119
41.9500	-0.112
41.9750	-0.101
42.0000	-0.090
42.0250	-0.079
42.0500	-0.064
42.0750	-0.052
42.1000	-0.038
42.1250	-0.025
42.1500	-0.009
42.1750	0.005
42.2000	0.019
42.2250	0.035
42.2500	0.049
42.2750	0.061
42.3000	0.075
42.3250	0.086
42.3500	0.099
42.3750	0.110
42.4000	0.119
42.4250	0.127
42.4500	0.135
42.4750	0.141
42.5000	0.146
42.5250	0.151
42.5500	0.154
42.5750	0.156
42.6000	0.156
42.6250	0.156
42.6500	0.152
42.6750	0.149
42.7000	0.145
42.7250	0.138
42.7500	0.132
42.7750	0.124
42.8000	0.115
42.8250	0.107
42.8500	0.096
42.8750	0.086
42.9000	0.075
42.9250	0.064
42.9500	0.053
42.9750	0.041
43.0000	0.030
43.0250	0.017
43.0500	0.006
43.0750	-0.005
43.1000	-0.016
43.1250	-0.027
43.1500	-0.038
43.1750	-0.047
43.2000	-0.057
43.2250	-0.064
43.2500	-0.072
43.2750	-0.079
43.3000	-0.083
43.3250	-0.090
43.3500	-0.093
43.3750	-0.096
43.4000	-0.097
43.4250	-0.097
43.4500	-0.097
43.4750	-0.096
43.5000	-0.094
43.5250	-0.091
43.5500	-0.086
43.5750	-0.082
43.6000	-0.075
43.6250	-0.069
43.6500	-0.061
43.6750	-0.052
43.7000	-0.044
43.7250	-0.035
43.7500	-0.025
43.7750	-0.014
43.8000	-0.005
43.8250	0.006
43.8500	0.016
43.8750	0.025
43.9000	0.036
43.9250	0.044
43.9500	0.053
43.9750	0.063
44.0000	0.071
44.0250	0.077
44.0500	0.085
44.0750	0.090
44.1000	0.094
44.1250	0.099
44.1500	0.102
44.1750	0.105
44.2000	0.107
44.2250	0.107
44.2500	0.107
44.2750	0.105
44.3000	0.104
44.3250	0.101
44.3500	0.099
44.3750	0.094
44.4000	0.091
44.4250	0.086
44.4500	0.082
44.4750	0.075
44.5000	0.069
44.5250	0.063
44.5500	0.057
44.5750	0.050
44.6000	0.044
44.6250	0.038
44.6500	0.030
44.6750	0.024
44.7000	0.016
44.7250	0.009
44.7500	0.003
44.7750	-0.005
44.8000	-0.009
44.8250	-0.016
44.8500	-0.020
44.8750	-0.027
44.9000	-0.031
44.9250	-0.036
44.9500	-0.039
44.9750	-0.042
45.0000	-0.044
45.0250	-0.046
45.0500	-0.047
45.0750	-0.049
45.1000	-0.049
45.1250	-0.049
45.1500	-0.047
45.1750	-0.046
45.2000	-0.044
45.2250	-0.039
45.2500	-0.038
45.2750	-0.033
45.3000	-0.028
45.3250	-0.025
45.3500	-0.019
45.3750	-0.014
45.4000	-0.009
45.4250	-0.003
45.4500	0.002
45.4750	0.008
45.5000	0.013
45.5250	0.019
45.5500	0.024
45.5750	0.030
45.6000	0.035
45.6250	0.038
45.6500	0.042
45.6750	0.047
45.7000	0.050
45.7250	0.053
45.7500	0.055
45.7750	0.057
45.8000	0.058
45.8250	0.060
45.8500	0.061
45.8750	0.061
45.9000	0.061
45.9250	0.060
45.9500	0.060
45.9750	0.058
46.0000	0.057
46.0250	0.055
46.0500	0.053
46.0750	0.050
46.1000	0.049
46.1250	0.047
46.1500	0.044
46.1750	0.042
46.2000	0.039
46.2250	0.038
46.2500	0.035
46.2750	0.031
46.3000	0.030
46.3250	0.027
46.3500	0.024
46.3750	0.022
46.4000	0.019
46.4250	0.017
46.4500	0.014
46.4750	0.013
46.5000	0.011
46.5250	0.009
46.5500	0.006
46.5750	0.006
46.6000	0.005
46.6250	0.003
46.6500	0.003
46.6750	0.002
46.7000	0.002
46.7250	0.002
46.7500	0.002
46.7750	0.002
46.8000	0.002
46.8250	0.002
46.8500	0.002
46.8750	0.002
46.9000	0.002
46.9250	0.003
46.9500	0.003
46.9750	0.005
47.0000	0.005
47.0250	0.005
47.0500	0.006
47.0750	0.006
47.1000	0.006
47.1250	0.006
47.1500	0.008
47.1750	0.008
47.2000	0.008
47.2250	0.009
47.2500	0.009
47.2750	0.009
47.3000	0.009
47.3250	0.009
47.3500	0.009
47.3750	0.009
47.4000	0.009
47.4250	0.009
47.4500	0.009
47.4750	0.009
47.5000	0.009
47.5250	0.009
47.5500	0.009
47.5750	0.009
47.6000	0.009
47.6250	0.009
47.6500	0.009
47.6750	0.009
47.7000	0.009
47.7250	0.009
47.7500	0.009
47.7750	0.009
47.8000	0.009
47.8250	0.009
47.8500	0.009
47.8750	0.009
47.9000	0.009
47.9250	0.009
47.9500	0.009
47.9750	0.009
48.0000	0.009
48.0250	0.009
48.0500	0.009
48.0750	0.009
48.1000	0.009
48.1250	0.009
48.1500	0.009
48.1750	0.009
48.2000	0.009
48.2250	0.009
48.2500	0.009
48.2750	0.009
48.3000	0.009
48.3250	0.009
48.3500	0.009
48.3750	0.009
48.4000	0.009
48.4250	0.009
48.4500	0.009
48.4750	0.009
48.5000	0.009
48.5250	0.009
48.5500	0.009
48.5750	0.009
48.6000	0.009
48.6250	0.009
48.6500	0.009
48.6750	0.009
48.7000	0.009
48.7250	0.009
48.7500	0.009
48.7750	0.009
48.8000	0.009
48.8250	0.009
48.8500	0.009
48.8750	0.009
48.9000	0.009
48.9250	0.009
48.9500	0.009
48.9750	0.009
49.0000	0.009
49.0250	0.009
49.0500	0.009
49.0750	0.009
49.1000	0.009
49.1250	0.009
49.1500	0.009
49.1750	0.009
49.2000	0.009
49.2250	0.009
49.2500	0.009
49.2750	0.009
49.3000	0.011
49.3250	0.011
49.3500	0.011
49.3750	0.011
49.4000	0.011
49.4250	0.011
49.4500	0.011
49.4750	0.011
49.5000	0.011
49.5250	0.011
49.5500	0.011
49.5750	0.011
49.6000	0.011
49.6250	0.011
49.6500	0.011
49.6750	0.011
49.7000	0.011
49.7250	0.011
49.7500	0.011
49.7750	0.011
49.8000	0.011
49.8250	0.011
49.8500	0.011
49.8750	0.011
49.9000	0.011
49.9250	0.011
49.9500	0.011
49.9750	0.011
50.0000	0.011
50.0250	0.011
50.0500	0.011
50.0750	0.011
50.1000	0.011
50.1250	0.011
50.1500	0.011
50.1750	0.011
50.2000	0.011
50.2250	0.011
50.2500	0.013
50.2750	0.013
50.3000	0.013
50.3250	0.013
50.3500	0.013
50.3750	0.013
50.4000	0.013
50.4250	0.013
50.4500	0.013
50.4750	0.013
50.5000	0.013
50.5250	0.013
50.5500	0.013
50.5750	0.013
50.6000	0.013
50.6250	0.013
50.6500	0.013
50.6750	0.013
50.7000	0.013
50.7250	0.013
50.7500	0.013
50.7750	0.013
50.8000	0.013
50.8250	0.013
50.8500	0.013
50.8750	0.013
50.9000	0.013
50.9250	0.013
50.9500	0.013
50.9750	0.013
51.0000	0.013
51.0250	0.013
51.0500	0.013
51.0750	0.013
51.1000	0.013
51.1250	0.013
51.1500	0.013
51.1750	0.013
51.2000	0.013
51.2250	0.013
51.2500	0.013
51.2750	0.013
51.3000	0.013
51.3250	0.013
51.3500	0.013
51.3750	0.013
51.4000	0.013
51.4250	0.013
51.4500	0.013
51.4750	0.013
51.5000	0.013
51.5250	0.013
51.5500	0.013
51.5750	0.013
51.6000	0.013
51.6250	0.013
51.6500	0.013
51.6750	0.013
51.7000	0.013
51.7250	0.013
51.7500	0.013
51.7750	0.013
51.8000	0.013
51.8250	0.013
51.8500	0.013
51.8750	0.013
51.9000	0.013
51.9250	0.013
51.9500	0.013
51.9750	0.013
52.0000	0.013
52.0250	0.013
52.0500	0.013
52.0750	0.013
52.1000	0.013
52.1250	0.013
52.1500	0.013
52.1750	0.013
52.2000	0.013
52.2250	0.013
52.2500	0.013
52.2750	0.013
52.3000	0.013
52.3250	0.013
52.3500	0.013
52.3750	0.013
52.4000	0.013
52.4250	0.013
52.4500	0.013
52.4750	0.013
52.5000	0.013
52.5250	0.013
52.5500	0.013
52.5750	0.013
52.6000	0.013
52.6250	0.013
52.6500	0.013
52.6750	0.013
52.7000	0.013
52.7250	0.013
52.7500	0.013
52.7750	0.013
52.8000	0.013
52.8250	0.013
52.8500	0.013
52.8750	0.013
52.9000	0.013
52.9250	0.013
52.9500	0.013
52.9750	0.013
53.0000	0.013
53.0250	0.013
53.0500	0.013
53.0750	0.013
53.1000	0.013
53.1250	0.013
53.1500	0.013
53.1750	0.013
53.2000	0.013
53.2250	0.013
53.2500	0.013
53.2750	0.013
53.3000	0.013
53.3250	0.013
53.3500	0.013
53.3750	0.013
53.4000	0.013
53.4250	0.013
53.4500	0.013
53.4750	0.013
53.5000	0.013
53.5250	0.013
53.5500	0.013
53.5750	0.013
53.6000	0.013
53.6250	0.013
53.6500	0.013
53.6750	0.013
53.7000	0.013
53.7250	0.013
53.7500	0.013
53.7750	0.013
53.8000	0.013
53.8250	0.013
53.8500	0.013
53.8750	0.013
53.9000	0.013
53.9250	0.013
53.9500	0.013
53.9750	0.013
54.0000	0.013
54.0250	0.013
54.0500	0.013
54.0750	0.013
54.1000	0.013
54.1250	0.013
54.1500	0.013
54.1750	0.013
54.2000	0.013
54.2250	0.013
54.2500	0.013
54.2750	0.013
54.3000	0.013
54.3250	0.013
54.3500	0.013
54.3750	0.013
54.4000	0.013
54.4250	0.013
54.4500	0.013
54.4750	0.013
54.5000	0.013
54.5250	0.013
54.5500	0.013
54.5750	0.013
54.6000	0.013
54.6250	0.013
54.6500	0.013
54.6750	0.013
54.7000	0.013
54.7250	0.013
54.7500	0.013
54.7750	0.013
54.8000	0.013
54.8250	0.013
54.8500	0.013
54.8750	0.013
54.9000	0.013
54.9250	0.013
54.9500	0.013
54.9750	0.013
55.0000	0.013
55.0250	0.013
55.0500	0.013
55.0750	0.013
55.1000	0.013
55.1250	0.013
55.1500	0.013
55.1750	0.013
55.2000	0.013
55.2250	0.013
55.2500	0.013
55.2750	0.013
55.3000	0.013
55.3250	0.013
55.3500	0.013
55.3750	0.013
55.4000	0.013
55.4250	0.013
55.4500	0.013
55.4750	0.013
55.5000	0.013
55.5250	0.013
55.5500	0.013
55.5750	0.013
55.6000	0.013
55.6250	0.013
55.6500	0.013
55.6750	0.013
55.7000	0.013
55.7250	0.013
55.7500	0.013
55.7750	0.013
55.8000	0.013
55.8250	0.013
55.8500	0.013
55.8750	0.013
55.9000	0.013
55.9250	0.013
55.9500	0.013
55.9750	0.013
56.0000	0.013
56.0250	0.013
56.0500	0.013
56.0750	0.013
56.1000	0.013
56.1250	0.013
56.1500	0.013
56.1750	0.013
56.2000	0.013
56.2250	0.013
56.2500	0.013
56.2750	0.013
56.3000	0.013
56.3250	0.013
56.3500	0.013
56.3750	0.013
56.4000	0.013
56.4250	0.013
56.4500	0.013
56.4750	0.013
56.5000	0.013
56.5250	0.013
56.5500	0.013
56.5750	0.013
56.6000	0.013
56.6250	0.013
56.6500	0.013
56.6750	0.013
56.7000	0.013
56.7250	0.013
56.7500	0.013
56.7750	0.013
56.8000	0.013
56.8250	0.013
56.8500	0.013
56.8750	0.013
56.9000	0.013
56.9250	0.013
56.9500	0.013
56.9750	0.013
57.0000	0.013
57.0250	0.013
57.0500	0.013
57.0750	0.013
57.1000	0.013
57.1250	0.013
57.1500	0.013
57.1750	0.013
57.2000	0.013
57.2250	0.013
57.2500	0.013
57.2750	0.013
57.3000	0.013
57.3250	0.013
57.3500	0.013
57.3750	0.013
57.4000	0.013
57.4250	0.013
57.4500	0.013
57.4750	0.013
57.5000	0.013
57.5250	0.013
57.5500	0.013
57.5750	0.013
57.6000	0.013
57.6250	0.013
57.6500	0.013
57.6750	0.013
57.7000	0.013
57.7250	0.013
57.7500	0.013
57.7750	0.013
57.8000	0.013
57.8250	0.013
57.8500	0.014
57.8750	0.014
57.9000	0.014
57.9250	0.014
57.9500	0.014
57.9750	0.014
58.0000	0.014
58.0250	0.014
58.0500	0.014
58.0750	0.014
58.1000	0.014
58.1250	0.014
58.1500	0.014
58.1750	0.014
58.2000	0.014
58.2250	0.014
58.2500	0.014
58.2750	0.014
58.3000	0.014
58.3250	0.014
58.3500	0.014
58.3750	0.014
58.4000	0.014
58.4250	0.014
58.4500	0.014
58.4750	0.014
58.5000	0.014
58.5250	0.014
58.5500	0.014
58.5750	0.014
58.6000	0.014
58.6250	0.014
58.6500	0.014
58.6750	0.014
58.7000	0.014
58.7250	0.014
58.7500	0.014
58.7750	0.014
58.8000	0.014
58.8250	0.014
58.8500	0.014
58.8750	0.014
58.9000	0.014
58.9250	0.014
58.9500	0.014
58.9750	0.014
59.0000	0.014
59.0250	0.014
59.0500	0.014
59.0750	0.014
59.1000	0.014
59.1250	0.014
59.1500	0.014
59.1750	0.014
59.2000	0.014
59.2250	0.014
59.2500	0.014
59.2750	0.014
59.3000	0.014
59.3250	0.014
59.3500	0.014
59.3750	0.014
59.4000	0.014
59.4250	0.014
59.4500	0.014
59.4750	0.014
59.5000	0.014
59.5250	0.014
59.5500	0.014
59.5750	0.014
59.6000	0.014
59.6250	0.014
59.6500	0.014
59.6750	0.014
59.7000	0.014
59.7250	0.014
59.7500	0.014
59.7750	0.014
59.8000	0.014
59.8250	0.014
59.8500	0.014
59.8750	0.014
59.9000	0.014
59.9250	0.014
59.9500	0.014
59.9750	0.014
60.0000	0.014
60.0250	0.014
60.0500	0.014
60.0750	0.014
60.1000	0.014
60.1250	0.014
60.1500	0.014
60.1750	0.014
60.2000	0.014
60.2250	0.014
60.2500	0.014
60.2750	0.014
60.3000	0.014
60.3250	0.014
60.3500	0.014
60.3750	0.014
60.4000	0.014
60.4250	0.014
60.4500	0.014
60.4750	0.014
60.5000	0.014
60.5250	0.014
60.5500	0.014
60.5750	0.014
60.6000	0.014
60.6250	0.014
60.6500	0.014
60.6750	0.014
60.7000	0.014
60.7250	0.014
60.7500	0.014
60.7750	0.014
60.8000	0.014
60.8250	0.014
60.8500	0.014
60.8750	0.014
60.9000	0.014
60.9250	0.014
60.9500	0.014
60.9750	0.014
61.0000	0.014
61.0250	0.014
61.0500	0.014
61.0750	0.014
61.1000	0.014
61.1250	0.014
61.1500	0.014
61.1750	0.014
61.2000	0.014
61.2250	0.014
61.2500	0.014
61.2750	0.014
61.3000	0.014
61.3250	0.014
61.3500	0.014
61.3750	0.014
61.4000	0.014
61.4250	0.014
61.4500	0.014
61.4750	0.014
61.5000	0.014
61.5250	0.014
61.5500	0.014
61.5750	0.014
61.6000	0.014
61.6250	0.014
61.6500	0.014
61.6750	0.014
61.7000	0.014
61.7250	0.014
61.7500	0.014
61.7750	0.014
61.8000	0.014
61.8250	0.014
61.8500	0.014
61.8750	0.014
61.9000	0.014
61.9250	0.014
61.9500	0.014
61.9750	0.014
62.0000	0.014
62.0250	0.014
62.0500	0.014
62.0750	0.014
62.1000	0.014
62.1250	0.014
62.1500	0.014
62.1750	0.014
62.2000	0.014
62.2250	0.014
62.2500	0.014
62.2750	0.014
62.3000	0.014
62.3250	0.014
62.3500	0.014
62.3750	0.014
62.4000	0.014
62.4250	0.014
62.4500	0.014
62.4750	0.014
62.5000	0.014
62.5250	0.014
62.5500	0.014
62.5750	0.014
62.6000	0.014
62.6250	0.014
62.6500	0.014
62.6750	0.014
62.7000	0.014
62.7250	0.014
62.7500	0.014
62.7750	0.014
62.8000	0.014
62.8250	0.014
62.8500	0.014
62.8750	0.014
62.9000	0.014
62.9250	0.014
62.9500	0.014
62.9750	0.014
63.0000	0.014
63.0250	0.014
63.0500	0.014
63.0750	0.014
63.1000	0.014
63.1250	0.014
63.1500	0.014
63.1750	0.014
63.2000	0.014
63.2250	0.014
63.2500	0.014
63.2750	0.014
63.3000	0.014
63.3250	0.014
63.3500	0.014
63.3750	0.014
63.4000	0.014
63.4250	0.014
63.4500	0.014
63.4750	0.014
63.5000	0.014
63.5250	0.014
63.5500	0.014
63.5750	0.014
63.6000	0.014
63.6250	0.014
63.6500	0.014
63.6750	0.014
63.7000	0.014
63.7250	0.014
63.7500	0.014
63.7750	0.014
63.8000	0.014
63.8250	0.014
63.8500	0.014
63.8750	0.014
63.9000	0.014
63.9250	0.014
63.9500	0.014
63.9750	0.014
64.0000	0.014
64.0250	0.014
64.0500	0.014
64.0750	0.014
64.1000	0.014
64.1250	0.014
64.1500	0.014
64.1750	0.014
64.2000	0.014
64.2250	0.014
64.2500	0.014
64.2750	0.014
64.3000	0.014
64.3250	0.014
64.3500	0.014
64.3750	0.014
64.4000	0.014
64.4250	0.014
64.4500	0.014
64.4750	0.014
64.5000	0.014
64.5250	0.014
64.5500	0.014
64.5750	0.014
64.6000	0.014
64.6250	0.014
64.6500	0.014
64.6750	0.014
64.7000	0.014
64.7250	0.014
64.7500	0.014
64.7750	0.014
64.8000	0.014
64.8250	0.014
64.8500	0.014
64.8750	0.014
64.9000	0.014
64.9250	0.014
64.9500	0.014
64.9750	0.014
65.0000	0.014
65.0250	0.014
65.0500	0.014
65.0750	0.014
65.1000	0.014
65.1250	0.014
65.1500	0.014
65.1750	0.014
65.2000	0.014
65.2250	0.014
65.2500	0.014
65.2750	0.014
65.3000	0.014
65.3250	0.014
65.3500	0.014
65.3750	0.014
65.4000	0.014
65.4250	0.014
65.4500	0.014
65.4750	0.014
65.5000	0.014
65.5250	0.014
65.5500	0.014
65.5750	0.014
65.6000	0.014
65.6250	0.014
65.6500	0.014
65.6750	0.014
65.7000	0.014
65.7250	0.014
65.7500	0.014
65.7750	0.014
65.8000	0.014
65.8250	0.014
65.8500	0.014
65.8750	0.014
65.9000	0.014
65.9250	0.014
65.9500	0.014
65.9750	0.014
66.0000	0.014
66.0250	0.014
66.0500	0.014
66.0750	0.014
66.1000	0.014
66.1250	0.014
66.1500	0.014
66.1750	0.014
66.2000	0.014
66.2250	0.014
66.2500	0.014
66.2750	0.014
66.3000	0.014
66.3250	0.014
66.3500	0.014
66.3750	0.014
66.4000	0.014
66.4250	0.014
66.4500	0.014
66.4750	0.014
66.5000	0.014
66.5250	0.014
66.5500	0.014
66.5750	0.014
66.6000	0.014
66.6250	0.014
66.6500	0.014
66.6750	0.014
66.7000	0.014
66.7250	0.014
66.7500	0.014
66.7750	0.014
66.8000	0.014
66.8250	0.014
66.8500	0.014
66.8750	0.014
66.9000	0.014
66.9250	0.014
66.9500	0.014
66.9750	0.014
67.0000	0.014
67.0250	0.014
67.0500	0.014
67.0750	0.014
67.1000	0.014
67.1250	0.014
67.1500	0.014
67.1750	0.014
67.2000	0.014
67.2250	0.014
67.2500	0.014
67.2750	0.014
67.3000	0.014
67.3250	0.014
67.3500	0.014
67.3750	0.014
67.4000	0.014
67.4250	0.014
67.4500	0.014
67.4750	0.014
67.5000	0.014
67.5250	0.014
67.5500	0.014
67.5750	0.014
67.6000	0.014
67.6250	0.014
67.6500	0.014
67.6750	0.014
67.7000	0.014
67.7250	0.014
67.7500	0.014
67.7750	0.014
67.8000	0.014
67.8250	0.014
67.8500	0.014
67.8750	0.014
67.9000	0.014
67.9250	0.014
67.9500	0.014
67.9750	0.014
68.0000	0.014
68.0250	0.014
68.0500	0.014
68.0750	0.014
68.1000	0.014
68.1250	0.014
68.1500	0.014
68.1750	0.014
68.2000	0.014
68.2250	0.014
68.2500	0.014
68.2750	0.014
68.3000	0.014
68.3250	0.014
68.3500	0.014
68.3750	0.014
68.4000	0.014
68.4250	0.014
68.4500	0.014
68.4750	0.014
68.5000	0.014
68.5250	0.014
68.5500	0.014
68.5750	0.014
68.6000	0.014
68.6250	0.014
68.6500	0.014
68.6750	0.014
68.7000	0.014
68.7250	0.014
68.7500	0.014
68.7750	0.014
68.8000	0.014
68.8250	0.014
68.8500	0.014
68.8750	0.014
68.9000	0.014
68.9250	0.014
68.9500	0.014
68.9750	0.014
69.0000	0.014
69.0250	0.014
69.0500	0.014
69.0750	0.014
69.1000	0.014
69.1250	0.014
69.1500	0.014
69.1750	0.014
69.2000	0.014
69.2250	0.014
69.2500	0.014
69.2750	0.014
69.3000	0.014
69.3250	0.014
69.3500	0.014
69.3750	0.014
69.4000	0.014
69.4250	0.014
69.4500	0.014
69.4750	0.014
69.5000	0.014
69.5250	0.014
69.5500	0.014
69.5750	0.014
69.6000	0.014
69.6250	0.014
69.6500	0.014
69.6750	0.014
69.7000	0.014
69.7250	0.014
69.7500	0.014
69.7750	0.014
69.8000	0.014
69.8250	0.014
69.8500	0.014
69.8750	0.014
69.9000	0.014
69.9250	0.014
69.9500	0.014
69.9750	0.014
70.0000	0.014
70.0250	0.014
70.0500	0.014
70.0750	0.014
70.1000	0.014
70.1250	0.014
70.1500	0.014
70.1750	0.014
70.2000	0.014
70.2250	0.014
70.2500	0.014
70.2750	0.014
70.3000	0.014
70.3250	0.014
70.3500	0.014
70.3750	0.014
70.4000	0.014
70.4250	0.014
70.4500	0.014
70.4750	0.014
70.5000	0.014
70.5250	0.014
70.5500	0.014
70.5750	0.014
70.6000	0.014
70.6250	0.014
70.6500	0.014
70.6750	0.014
70.7000	0.014
70.7250	0.014
70.7500	0.014
70.7750	0.014
70.8000	0.014
70.8250	0.014
70.8500	0.014
70.8750	0.014
70.9000	0.014
70.9250	0.014
70.9500	0.014
70.9750	0.014
71.0000	0.014
71.0250	0.014
71.0500	0.014
71.0750	0.014
71.1000	0.014
71.1250	0.014
71.1500	0.014
71.1750	0.014
71.2000	0.014
71.2250	0.014
71.2500	0.014
71.2750	0.014
71.3000	0.014
71.3250	0.014
71.3500	0.014
71.3750	0.014
71.4000	0.014
71.4250	0.014
71.4500	0.014
71.4750	0.014
71.5000	0.014
71.5250	0.014
71.5500	0.014
71.5750	0.014
71.6000	0.014
71.6250	0.014
71.6500	0.014
71.6750	0.014
71.7000	0.014
71.7250	0.014
71.7500	0.014
71.7750	0.014
71.8000	0.014
71.8250	0.014
71.8500	0.014
71.8750	0.014
71.9000	0.014
71.9250	0.014
71.9500	0.014
71.9750	0.014
72.0000	0.014
72.0250	0.014
72.0500	0.014
72.0750	0.014
72.1000	0.014
72.1250	0.014
72.1500	0.014
72.1750	0.014
72.2000	0.014
72.2250	0.014
72.2500	0.014
72.2750	0.014
72.3000	0.014
72.3250	0.014
72.3500	0.014
72.3750	0.014
72.4000	0.014
72.4250	0.014
72.4500	0.014
72.4750	0.014
72.5000	0.014
72.5250	0.014
72.5500	0.014
72.5750	0.014
72.6000	0.014
72.6250	0.014
72.6500	0.014
72.6750	0.014
72.7000	0.014
72.7250	0.014
72.7500	0.014
72.7750	0.014
72.8000	0.014
72.8250	0.014
72.8500	0.014
72.8750	0.014
72.9000	0.014
72.9250	0.014
72.9500	0.014
72.9750	0.014
73.0000	0.014
73.0250	0.014
73.0500	0.014
73.0750	0.014
73.1000	0.014
73.1250	0.014
73.1500	0.014
73.1750	0.014
73.2000	0.014
73.2250	0.014
73.2500	0.014
73.2750	0.014
73.3000	0.014
73.3250	0.014
73.3500	0.014
73.3750	0.014
73.4000	0.014
73.4250	0.014
73.4500	0.014
73.4750	0.014
73.5000	0.014
73.5250	0.014
73.5500	0.014
73.5750	0.014
73.6000	0.014
73.6250	0.014
73.6500	0.014
73.6750	0.014
73.7000	0.014
73.7250	0.014
73.7500	0.014
73.7750	0.014
73.8000	0.014
73.8250	0.014
73.8500	0.014
73.8750	0.014
73.9000	0.014
73.9250	0.014
73.9500	0.014
73.9750	0.014
74.0000	0.014
74.0250	0.014
74.0500	0.014
74.0750	0.014
74.1000	0.014
74.1250	0.014
74.1500	0.014
74.1750	0.014
74.2000	0.014
74.2250	0.014
74.2500	0.014
74.2750	0.014
74.3000	0.014
74.3250	0.014
74.3500	0.014
74.3750	0.014
74.4000	0.014
74.4250	0.014
74.4500	0.014
74.4750	0.014
74.5000	0.014
74.5250	0.014
74.5500	0.014
74.5750	0.014
74.6000	0.014
74.6250	0.014
74.6500	0.014
74.6750	0.014
74.7000	0.014
74.7250	0.014
74.7500	0.014
74.7750	0.014
74.8000	0.014
74.8250	0.014
74.8500	0.014
74.8750	0.014
74.9000	0.014
74.9250	0.014
