#Angular Position. Run #3
#Time ( s )	Angular Position ( rad )
36.7750	0.064
36.8000	0.060
36.8250	0.053
36.8500	0.047
36.8750	0.039
36.9000	0.033
36.9250	0.027
36.9500	0.020
36.9750	0.014
37.0000	0.008
37.0250	0.002
37.0500	-0.003
37.0750	-0.008
37.1000	-0.014
37.1250	-0.019
37.1500	-0.024
37.1750	-0.027
37.2000	-0.030
37.2250	-0.033
37.2500	-0.035
37.2750	-0.036
37.3000	-0.038
37.3250	-0.038
37.3500	-0.038
37.3750	-0.038
37.4000	-0.038
37.4250	-0.036
37.4500	-0.033
37.4750	-0.031
37.5000	-0.028
37.5250	-0.025
37.5500	-0.022
37.5750	-0.019
37.6000	-0.014
37.6250	-0.011
37.6500	-0.006
37.6750	-0.002
37.7000	0.003
37.7250	0.008
37.7500	0.013
37.7750	0.017
37.8000	0.022
37.8250	0.025
37.8500	0.030
37.8750	0.033
37.9000	0.036
37.9250	0.039
37.9500	0.042
37.9750	0.044
38.0000	0.047
38.0250	0.049
38.0500	0.050
38.0750	0.050
38.1000	0.050
38.1250	0.050
38.1500	0.050
38.1750	0.050
38.2000	0.050
38.2250	0.049
38.2500	0.049
38.2750	0.047
38.3000	0.046
38.3250	0.044
38.3500	0.042
38.3750	0.042
38.4000	0.039
38.4250	0.038
38.4500	0.036
38.4750	0.035
38.5000	0.033
38.5250	0.031
38.5500	0.030
38.5750	0.028
38.6000	0.027
38.6250	0.025
38.6500	0.024
38.6750	0.022
38.7000	0.020
38.7250	0.019
38.7500	0.019
38.7750	0.017
38.8000	0.017
38.8250	0.016
38.8500	0.016
38.8750	0.014
38.9000	0.014
38.9250	0.013
38.9500	0.013
38.9750	0.013
39.0000	0.013
39.0250	0.013
39.0500	0.013
39.0750	0.013
39.1000	0.013
39.1250	0.013
39.1500	0.013
39.1750	0.013
39.2000	0.013
39.2250	0.013
39.2500	0.013
39.2750	0.013
39.3000	0.013
39.3250	0.013
39.3500	0.013
39.3750	0.013
39.4000	0.013
39.4250	0.013
39.4500	0.013
39.4750	0.013
39.5000	0.013
39.5250	0.013
39.5500	0.013
39.5750	0.013
39.6000	0.013
39.6250	0.013
39.6500	0.013
39.6750	0.013
39.7000	0.013
39.7250	0.013
39.7500	0.013
39.7750	0.013
39.8000	0.013
39.8250	0.013
39.8500	0.013
39.8750	0.013
39.9000	0.013
39.9250	0.013
39.9500	0.013
39.9750	0.013
40.0000	0.013
40.0250	0.013
40.0500	0.013
40.0750	0.013
40.1000	0.013
40.1250	0.013
40.1500	0.013
40.1750	0.013
40.2000	0.013
40.2250	0.013
40.2500	0.013
40.2750	0.013
40.3000	0.013
40.3250	0.013
40.3500	0.013
40.3750	0.013
40.4000	0.013
40.4250	0.013
40.4500	0.013
40.4750	0.013
40.5000	0.013
40.5250	0.013
40.5500	0.013
40.5750	0.013
40.6000	0.013
40.6250	0.013
40.6500	0.013
40.6750	0.013
40.7000	0.013
40.7250	0.013
40.7500	0.013
40.7750	0.013
40.8000	0.013
40.8250	0.013
40.8500	0.013
40.8750	0.013
40.9000	0.013
40.9250	0.013
40.9500	0.013
40.9750	0.013
41.0000	0.013
41.0250	0.013
41.0500	0.013
41.0750	0.013
41.1000	0.013
41.1250	0.013
41.1500	0.013
41.1750	0.013
41.2000	0.013
41.2250	0.013
41.2500	0.013
41.2750	0.013
41.3000	0.013
41.3250	0.013
41.3500	0.013
41.3750	0.013
41.4000	0.013
41.4250	0.013
41.4500	0.013
41.4750	0.013
41.5000	0.013
41.5250	0.013
41.5500	0.013
41.5750	0.013
41.6000	0.013
41.6250	0.013
41.6500	0.013
41.6750	0.013
41.7000	0.013
41.7250	0.013
41.7500	0.013
41.7750	0.013
41.8000	0.013
41.8250	0.013
41.8500	0.013
41.8750	0.013
41.9000	0.013
41.9250	0.013
41.9500	0.013
41.9750	0.013
42.0000	0.013
42.0250	0.013
42.0500	0.013
42.0750	0.013
42.1000	0.013
42.1250	0.013
42.1500	0.013
42.1750	0.013
42.2000	0.013
42.2250	0.013
42.2500	0.013
42.2750	0.013
42.3000	0.013
42.3250	0.013
42.3500	0.013
42.3750	0.013
42.4000	0.013
42.4250	0.013
42.4500	0.013
42.4750	0.013
42.5000	0.013
42.5250	0.013
42.5500	0.013
42.5750	0.013
42.6000	0.013
42.6250	0.013
42.6500	0.013
42.6750	0.013
42.7000	0.013
42.7250	0.013
42.7500	0.013
42.7750	0.013
42.8000	0.013
42.8250	0.013
42.8500	0.013
42.8750	0.013
42.9000	0.013
42.9250	0.013
42.9500	0.013
42.9750	0.013
43.0000	0.014
43.0250	0.014
43.0500	0.014
43.0750	0.014
43.1000	0.014
43.1250	0.014
43.1500	0.014
43.1750	0.014
43.2000	0.014
43.2250	0.014
43.2500	0.014
43.2750	0.014
43.3000	0.014
43.3250	0.014
43.3500	0.014
43.3750	0.014
43.4000	0.014
43.4250	0.014
43.4500	0.014
43.4750	0.014
43.5000	0.014
43.5250	0.014
43.5500	0.014
43.5750	0.014
43.6000	0.014
43.6250	0.014
43.6500	0.014
43.6750	0.014
43.7000	0.014
43.7250	0.014
43.7500	0.014
43.7750	0.014
43.8000	0.014
43.8250	0.014
43.8500	0.014
43.8750	0.014
43.9000	0.014
43.9250	0.014
43.9500	0.014
43.9750	0.014
44.0000	0.014
44.0250	0.014
44.0500	0.014
44.0750	0.014
44.1000	0.014
44.1250	0.014
44.1500	0.014
44.1750	0.014
44.2000	0.014
44.2250	0.014
44.2500	0.014
44.2750	0.014
44.3000	0.014
44.3250	0.014
44.3500	0.014
44.3750	0.014
44.4000	0.014
44.4250	0.014
44.4500	0.014
44.4750	0.014
44.5000	0.014
44.5250	0.014
44.5500	0.014
44.5750	0.014
44.6000	0.014
44.6250	0.014
44.6500	0.014
44.6750	0.014
44.7000	0.014
44.7250	0.014
44.7500	0.014
44.7750	0.014
44.8000	0.014
44.8250	0.014
44.8500	0.014
44.8750	0.014
44.9000	0.014
44.9250	0.014
44.9500	0.014
44.9750	0.014
45.0000	0.014
45.0250	0.014
45.0500	0.014
45.0750	0.014
45.1000	0.014
45.1250	0.014
45.1500	0.014
45.1750	0.014
45.2000	0.014
45.2250	0.014
45.2500	0.014
45.2750	0.014
45.3000	0.014
45.3250	0.014
45.3500	0.014
45.3750	0.014
45.4000	0.014
45.4250	0.014
45.4500	0.014
45.4750	0.014
45.5000	0.014
45.5250	0.014
45.5500	0.014
45.5750	0.014
45.6000	0.014
45.6250	0.014
45.6500	0.014
45.6750	0.014
45.7000	0.014
45.7250	0.014
45.7500	0.014
45.7750	0.014
45.8000	0.014
45.8250	0.014
45.8500	0.014
45.8750	0.014
45.9000	0.014
45.9250	0.014
45.9500	0.014
45.9750	0.014
46.0000	0.014
46.0250	0.014
46.0500	0.014
46.0750	0.014
46.1000	0.014
46.1250	0.014
46.1500	0.014
46.1750	0.014
46.2000	0.014
46.2250	0.014
46.2500	0.014
46.2750	0.014
46.3000	0.014
46.3250	0.014
46.3500	0.014
46.3750	0.014
46.4000	0.014
46.4250	0.014
46.4500	0.014
46.4750	0.014
46.5000	0.014
46.5250	0.014
46.5500	0.014
46.5750	0.014
46.6000	0.014
46.6250	0.014
46.6500	0.014
46.6750	0.014
46.7000	0.014
46.7250	0.014
46.7500	0.014
46.7750	0.014
46.8000	0.014
46.8250	0.014
46.8500	0.014
46.8750	0.014
46.9000	0.014
46.9250	0.014
46.9500	0.014
46.9750	0.014
47.0000	0.014
47.0250	0.014
47.0500	0.014
47.0750	0.014
47.1000	0.014
47.1250	0.014
47.1500	0.014
47.1750	0.014
47.2000	0.014
47.2250	0.014
47.2500	0.014
47.2750	0.014
47.3000	0.014
47.3250	0.014
47.3500	0.014
47.3750	0.014
47.4000	0.014
47.4250	0.014
47.4500	0.014
47.4750	0.014
47.5000	0.014
47.5250	0.014
47.5500	0.014
47.5750	0.014
47.6000	0.014
47.6250	0.014
47.6500	0.014
47.6750	0.014
47.7000	0.014
47.7250	0.014
47.7500	0.014
47.7750	0.014
47.8000	0.014
47.8250	0.014
47.8500	0.014
47.8750	0.014
47.9000	0.014
47.9250	0.014
47.9500	0.014
47.9750	0.014
48.0000	0.014
48.0250	0.014
48.0500	0.014
48.0750	0.014
48.1000	0.014
48.1250	0.014
48.1500	0.014
48.1750	0.014
48.2000	0.014
48.2250	0.014
48.2500	0.014
48.2750	0.014
48.3000	0.014
48.3250	0.014
48.3500	0.014
48.3750	0.014
48.4000	0.014
48.4250	0.014
48.4500	0.014
48.4750	0.014
48.5000	0.014
48.5250	0.014
48.5500	0.014
48.5750	0.014
48.6000	0.014
48.6250	0.014
48.6500	0.014
48.6750	0.014
48.7000	0.014
48.7250	0.014
48.7500	0.014
48.7750	0.014
48.8000	0.014
48.8250	0.014
48.8500	0.014
48.8750	0.014
48.9000	0.014
48.9250	0.014
48.9500	0.014
48.9750	0.014
49.0000	0.014
49.0250	0.014
49.0500	0.014
49.0750	0.014
49.1000	0.014
49.1250	0.014
49.1500	0.014
49.1750	0.014
49.2000	0.014
49.2250	0.014
49.2500	0.014
49.2750	0.014
49.3000	0.014
49.3250	0.014
49.3500	0.014
49.3750	0.014
49.4000	0.014
49.4250	0.014
49.4500	0.014
49.4750	0.014
49.5000	0.014
49.5250	0.014
49.5500	0.014
49.5750	0.014
49.6000	0.014
49.6250	0.014
49.6500	0.014
49.6750	0.014
49.7000	0.014
49.7250	0.014
49.7500	0.014
49.7750	0.014
49.8000	0.014
49.8250	0.014
49.8500	0.014
49.8750	0.014
49.9000	0.014
49.9250	0.014
49.9500	0.014
49.9750	0.014
50.0000	0.014
50.0250	0.014
50.0500	0.014
50.0750	0.014
50.1000	0.014
50.1250	0.014
50.1500	0.014
50.1750	0.014
50.2000	0.014
50.2250	0.014
50.2500	0.014
50.2750	0.014
50.3000	0.014
50.3250	0.014
50.3500	0.014
50.3750	0.014
50.4000	0.014
50.4250	0.014
50.4500	0.014
50.4750	0.014
50.5000	0.014
50.5250	0.014
50.5500	0.014
50.5750	0.014
50.6000	0.014
50.6250	0.014
50.6500	0.014
50.6750	0.014
